,name,rating,address,description,review,distrito,alias,image_url,is_closed,review_count,latitude,longitude,location,display_phone,price,hours,transactions,languages,attributes,transit,best_time,delivery,pickup,online_ordering
10,Cañadío,5,"Calle del Conde de Peñalver, 86, 28006 Madrid, Spain",Spanish Tapas/Small Plates ,"A gem in the non touristic neighborhood!

On my last day during a 3 week vacation to Spain, found this splendid restaurant near my hotel. After a day trip.... Very nice outdoor space friendly staff ask for English menu as no one spoke great English. Fresh anchovies are the best and they say they have the best.... SUMMARY: Eat here. You won't regret it. Downstairs tapas and drinks. Upstairs - upscale dining. Prepare to pay appropriately. 

FOOD: 5 stars - MUST EATS -.... ",Salamanca,cañadío-madrid-3,https://s3-media1.fl.yelpcdn.com/bphoto/Ki4njWOyvu9OXWGQpSiI2Q/o.jpg,False,21,40.433219,-3.674774,"{'address1': 'Calle del Conde de Peñalver, 86', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28006', 'country': 'ES', 'state': 'M', 'display_address': ['Calle del Conde de Peñalver, 86', '28006 Madrid', 'Spain']}",+34 912 81 91 92,Cañadío,,[],,,,,,,
11,Juana la Loca,5,"Plaza de Puerta de Moros, 4, 28005 Madrid, Spain",Tapas/Small Plates Spanish ,"This is my first meal in Spain, that is easily one of the best meals from the entire trip. The dining experience was fun, you can order food and drinks at.... Juana is hot and she knows it - a chic tapas and dinner spot near the main square and entertainment district of Madrid. The ideal situation is to get a.... This was the first meal I had while visiting Madrid, and it exceeded my expectations. 5 out of 5 pogs. 

The service was amazing. The staff was super.... ",Salamanca,juana-la-loca-madrid-2,https://s3-media2.fl.yelpcdn.com/bphoto/NgunxElPzdU6f0ktiDoM7A/o.jpg,False,220,40.4113584,-3.711094,"{'address1': 'Plaza de Puerta de Moros, 4', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28005', 'country': 'ES', 'state': 'M', 'display_address': ['Plaza de Puerta de Moros, 4', '28005 Madrid', 'Spain']}",+34 913 64 05 25,Juana la Loca,,[],,,,,,,
12,Celso y Manolo,5,"Calle de la Libertad, 1, 28004 Madrid, Spain",Tapas Bars Spanish ,"With such great yelp reviews we wanted to check out this restaurant on our last night in Madrid! We were lucky to get a reservation. This restaurant is very.... Good, reliable spot in Madrid with fresh ingredients, good service and a nice selection of tapas. We ordered 4 tapas and 1 jug of sangria for 2 people,.... Another Spanish restaurant that I should have reviewed years ago (more specifically 4 years ago when we visited Madrid).

I remember the restaurant being a.... ",Salamanca,celso-y-manolo-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/xYQ_MCAaJH4bHmWzRIO8Uw/o.jpg,False,187,40.420185,-3.6974769,"{'address1': 'Calle de la Libertad, 1', 'address2': None, 'address3': '', 'city': 'Madrid', 'zip_code': '28004', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de la Libertad, 1', '28004 Madrid', 'Spain']}",+34 915 31 80 79,Celso y Manolo,,[],,,,,,,
13,El Barril,5,"Calle Recoletos, 9, 28001 Madrid, Spain",Spanish Seafood ,"One word. SQUID. Actually...not squid, CUTTLEFISH. (Bc they are different now that I looked it up on google.) Get the grilled cuttlefish with garlic salt..... We loved this place in the quiet of August.  The grilled squid was tender and so tasty and we've had alot of squid. The garlic monkfish was also delicious.... Ecellent place for seafood. They open for late lunch on Sunday which is great when your traveling. Food is top notch. The ham (jabugo) in this seafood place.... ",Salamanca,el-barril-madrid-5,https://s3-media1.fl.yelpcdn.com/bphoto/BQP51fMvigeH4QVuWW_S-g/o.jpg,False,21,40.42199,-3.69023,"{'address1': 'Calle Recoletos, 9', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28001', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Recoletos, 9', '28001 Madrid', 'Spain']}",+34 914 36 11 01,El Barril,,[],,,,,,,
14,Hard Rock Cafe,5,"Paseo de la Castellana, 2, 28046 Madrid, Spain",American (Traditional) Burgers Cocktail Bars ,"Best meal in town! As an American traveling in Spain for three weeks, the hard rock was a sight for sore eyes. Tired of eating tapas, cheese and bread, I.... Food was cooked perfectly. I got a bbq burger which came with French fries that I didn't end up eating. For drinks  my buddies got beer I got a mango tango.... Well I know its a tourist thing but what the heck!?  Dropped in on a Saturday afternoon and the place was crazy!  Not all tourists either. The folks I sat.... ",Salamanca,hard-rock-cafe-madrid-3,https://s3-media2.fl.yelpcdn.com/bphoto/_1bDYTCTdOG4V9oaGqM69A/o.jpg,False,109,40.4262231704131,-3.6895943992343,"{'address1': 'Paseo de la Castellana, 2', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28046', 'country': 'ES', 'state': 'M', 'display_address': ['Paseo de la Castellana, 2', '28046 Madrid', 'Spain']}",+34 914 36 43 40,Hard Rock Cafe,,[],,,,,,,
15,Tinto y Tapas,5,"Calle de Almadén, 14, 28014 Madrid, Spain",Tapas Bars Wine Bars Tabernas ,"Reseña en ingles y español. 

Tinto y tapas was the perfect place to stop in for a mid-day snack (or lunch) after touring the museums all morning. We.... Adorable. A bit of unique menu with specials. Wine fabulous. Service friendly.  Food amazing.. Excellent lunch stop!  We each ordered an open face sandwich (I had the chicken, husband had the ham) and split a salad. It was the perfect portion and the.... ",Salamanca,tinto-y-tapas-madrid,https://s3-media4.fl.yelpcdn.com/bphoto/x2f0FfUuVnVoKtkIttkH3w/o.jpg,False,165,40.4109993,-3.6943901,"{'address1': 'Calle de Almadén, 14', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28014', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Almadén, 14', '28014 Madrid', 'Spain']}",+34 910 71 14 57,Tinto y Tapas,,[],,,,,,,
16,Bar Tomate,5,"Calle Fernando el Santo, 26, 28010 Madrid, Spain",Signature Cuisine Modern European Bars ,"Great environment, it's quiet enough for work or chat but also good for party. 
The menu is easy to choose and good for all kinds of choice. Very.... Nice place, seems very popular with young women. Basically a pizza place... took me a while to figure it out the menu. Duck tacos are ok, but need spicy.... Love this place, had the black pumpkin pizza as my main, also ordered the eggplant starter. The tomato juice in this place is great and i truly recommend.... ",Salamanca,bar-tomate-madrid-4,https://s3-media1.fl.yelpcdn.com/bphoto/RcSENIWX3r241CLNGFiwaQ/o.jpg,False,54,40.42795,-3.69048,"{'address1': 'Calle Fernando el Santo, 26', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28010', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Fernando el Santo, 26', '28010 Madrid', 'Spain']}",+34 917 02 38 70,Bar Tomate,,[],,,,,,,
17,La Maruca,5,"Calle Velázquez, 54, 28001 Madrid, Spain",Spanish Gastropubs Tapas/Small Plates ,"As vegetarians, our meal was amazing. 

The highlights:
- The mushroom tortilla 
- The cheese and tomato salad
- The cheese and honey flan

Simple.... Wow. Amazing. Easily the best meal I had in Madrid. Almost lost a star for the server who took our drink order and brought water. Not sure what the attitude.... We came here on a friends recommendation and I am glad we did.  This was without a doubt my favorite meal in Madrid. It is located in a pretty upscale.... ",Salamanca,la-maruca-madrid,https://s3-media1.fl.yelpcdn.com/bphoto/8NwvkyiYod68TZH6K3dLPQ/o.jpg,False,46,40.42751,-3.68373,"{'address1': 'Calle Velázquez, 54', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28001', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Velázquez, 54', '28001 Madrid', 'Spain']}",+34 917 81 49 69,La Maruca,,[],,,,,,,
18,La Mi Venta,5,"Plaza de la Marina Española, 7, 28013 Madrid, Spain",Spanish Steakhouses ,"Delicious seafood paella and refreshing sangriaI usually don't like sangria, way too sweet in my palate but we trusted our waiter and tried it. Oh my gosh,.... Reseñas en español y ingles:

La Mi Venta is across the street from the National Palace (Palacio Real de Madrid), so it's near a very popular area of the.... Excellent restaurant close to the palace and Plaza de Espana. Come as a partty so you can order some of the larger peices of meat and paella, which serve.... ",Salamanca,la-mi-venta-madrid,https://s3-media1.fl.yelpcdn.com/bphoto/l_lP74i4eETX8d6v4JnJSQ/o.jpg,False,106,40.4204554916193,-3.71240258216858,"{'address1': 'Plaza de la Marina Española, 7', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28013', 'country': 'ES', 'state': 'M', 'display_address': ['Plaza de la Marina Española, 7', '28013 Madrid', 'Spain']}",+34 915 59 50 91,La Mi Venta,,[],,,,,,,
19,O'Caldiño,1,"Calle de Lagasca, 74, 28001 Madrid, Spain",Galician Seafood ,"This is a high end Spanish seafood restaurant. You will walk away knowing that you have eaten well both via your stomach and your wallet. 

The food is.... Located on a quieter street, this was a great find on a Saturday night.  We took our waiter Adrian's suggestion and ordered the steamed clams. They were.... Overpriced and mediocre.  Waiter suggested peppers and cheese.  26 euros for food I could make at home.  Fish was with a heavy lemon cream sauce...not food..... ",Salamanca,o-caldiño-madrid-2,https://s3-media3.fl.yelpcdn.com/bphoto/34N9oK-nezwH7SNfc8N8BA/o.jpg,False,18,40.42854,-3.6849,"{'address1': 'Calle de Lagasca, 74', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28001', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Lagasca, 74', '28001 Madrid', 'Spain']}",+34 915 75 70 14,O'Caldiño,,[],,,,,,,
