,name,rating,address,description,review,alias,image_url,is_closed,review_count,latitude,longitude,location,display_phone,price,hours,transactions,languages,attributes,transit,best_time,delivery,pickup,online_ordering
10,La Rotonda de Peñaranda,5.0,"Calle de Entrepeñas, 46, 28051 Madrid, Spain",Spanish Tapas Bars ,,la-rotonda-de-peñaranda-madrid-2,https://s3-media2.fl.yelpcdn.com/bphoto/UP8T2IQN3EfIjrtM88sefw/o.jpg,False,1,40.3713919281082,-3.60763518890809,"{'address1': 'Calle de Entrepeñas, 46', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28051', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Entrepeñas, 46', '28051 Madrid', 'Spain']}",+34 914 94 37 67,La Rotonda de Peñaranda,,[],,,,,,,
11,Tokyo,3.5,"Avenida de las Suertes, 67, 28051 Madrid, Spain",Pan Asian ,,tokyo-madrid-2,https://s3-media4.fl.yelpcdn.com/bphoto/VB9jG8cNcsaaT_LWS6ZFjQ/o.jpg,False,2,40.3645802266945,-3.59375124910012,"{'address1': 'Avenida de las Suertes, 67', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28051', 'country': 'ES', 'state': 'M', 'display_address': ['Avenida de las Suertes, 67', '28051 Madrid', 'Spain']}",+34 912 30 67 37,Tokyo,,[],,,,,,,
12,Caprichyo,3.5,"Avenida Gran Vía del Sureste, 18, 28031 Madrid, Spain",Tapas/Small Plates Pizza Breakfast & Brunch ,,caprichyo-madrid,https://s3-media3.fl.yelpcdn.com/bphoto/-sd-0iaCsw5l3Hu76mWTYw/o.jpg,False,5,40.3640289,-3.5888442,"{'address1': 'Avenida Gran Vía del Sureste, 18', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28031', 'country': 'ES', 'state': 'M', 'display_address': ['Avenida Gran Vía del Sureste, 18', '28031 Madrid', 'Spain']}",+34 913 85 55 95,Caprichyo,,[],,,,,,,
13,La Taberna de Yoli,4.0,"Calle de Villardondiego, 4, 28032 Madrid, Spain",Tabernas Tapas Bars Spanish ,,la-taberna-de-yoli-madrid,https://s3-media4.fl.yelpcdn.com/bphoto/NLU6SSP1hARClc0bIw-Miw/o.jpg,False,3,40.40673,-3.6084,"{'address1': 'Calle de Villardondiego, 4', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28032', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Villardondiego, 4', '28032 Madrid', 'Spain']}",+34 914 94 87 56,La Taberna de Yoli,,[],,,,,,,
14,GO! Sushing,4.0,"Calle de José Gutierrez Maroto, 22-26, 28031 Madrid, Spain",Sushi Bars Japanese ,,go-sushing-madrid-11,https://s3-media2.fl.yelpcdn.com/bphoto/F-9LMRrzhhOwwNmTAueR-g/o.jpg,False,1,40.3662273401716,-3.60336027976223,"{'address1': 'Calle de José Gutierrez Maroto, 22-26', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28031', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de José Gutierrez Maroto, 22-26', '28031 Madrid', 'Spain']}",+34 914 94 61 67,,,[],,,,,,,
15,Friday's,2.5,"Calle Adolfo Bioy Casares, 37, 28031 Madrid, Spain",American (Traditional) Burgers ,,fridays-madrid-3,https://s3-media1.fl.yelpcdn.com/bphoto/klP2d6W7ORNmNaBS4VmLGg/o.jpg,False,3,40.369126,-3.59799,"{'address1': 'Calle Adolfo Bioy Casares, 37', 'address2': None, 'address3': '', 'city': 'Madrid', 'zip_code': '28031', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Adolfo Bioy Casares, 37', '28031 Madrid', 'Spain']}",+34 636 72 77 99,Friday's,,[],,,,,,,
16,Marotte,5.0,"Calle de José Tamayo, 17, 28031 Madrid, Spain",Desserts Breakfast & Brunch Tea Rooms ,,marotte-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/E_H3jaqWGjLyrzJVe_kriA/o.jpg,False,2,40.3665967,-3.600178,"{'address1': 'Calle de José Tamayo, 17', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28031', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de José Tamayo, 17', '28031 Madrid', 'Spain']}",+34 912 19 42 07,,,[],,,,,,,
17,Cruz Blanca de Vallecas,4.0,"Calle de Carlos Martín Álvarez, 58, 28018 Madrid, Spain",Spanish ,,cruz-blanca-de-vallecas-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/hJ43NZlUSnr2UgHGcvBhvQ/o.jpg,False,6,40.3878642818397,-3.66517400732736,"{'address1': 'Calle de Carlos Martín Álvarez, 58', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28018', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Carlos Martín Álvarez, 58', '28018 Madrid', 'Spain']}",+34 914 77 34 38,Cruz Blanca de Vallecas,,[],,,,,,,
18,Taberna Búlgara,5.0,"Avenida Peña Prieta, 82, 28038 Madrid, Spain",Restaurants ,"Outstanding good food and very cheap, all food is nearly done on the grill and meat is just delicious and you don't have to wait long time. Atmosphere is.... ",taberna-búlgara-madrid-2,https://s3-media3.fl.yelpcdn.com/bphoto/gpPUaW9bS5Dc-QJmELi9oQ/o.jpg,False,5,40.40318947,-3.66307078,"{'address1': 'Avenida Peña Prieta, 82', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28038', 'country': 'ES', 'state': 'M', 'display_address': ['Avenida Peña Prieta, 82', '28038 Madrid', 'Spain']}",,Taberna Búlgara,,[],,,,,,,
19,Bar Antonio,4.5,"Calle Jardín de la Duquesa, 11, 28032 Madrid, Spain",Bars Tapas Bars ,,bar-antonio-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/cTgmTCX75v_MmCZODw3u4w/o.jpg,False,5,40.404411315918,-3.60385894775391,"{'address1': 'Calle Jardín de la Duquesa, 11', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28032', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Jardín de la Duquesa, 11', '28032 Madrid', 'Spain']}",,Bar Antonio,,[],,,,,,,
20,La Taberna de Chana - Valdebernardo,4.0,"Bulevar Indalecio Prieto, 13, 28032 Madrid, Spain",Spanish Tapas/Small Plates ,,la-taberna-de-chana-valdebernardo-madrid,https://s3-media4.fl.yelpcdn.com/bphoto/TFRiRYCKsm-oGrrJjUVN8A/o.jpg,False,1,40.400795914805,-3.6215977076054,"{'address1': 'Bulevar Indalecio Prieto, 13', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28032', 'country': 'ES', 'state': 'M', 'display_address': ['Bulevar Indalecio Prieto, 13', '28032 Madrid', 'Spain']}",+34 917 72 24 18,La Taberna de Chana - Valdebernardo,,[],,,,,,,
21,Estrella,5.0,"Calle Hacienda de Pavones, 225, 28030 Madrid, Spain",Steakhouses Spanish Rotisserie Chicken ,,estrella-madrid-2,https://s3-media3.fl.yelpcdn.com/bphoto/G_cmjk_jwhdPPisJY8qXrQ/o.jpg,False,1,40.4015593803005,-3.63404486328363,"{'address1': 'Calle Hacienda de Pavones, 225', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28030', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Hacienda de Pavones, 225', '28030 Madrid', 'Spain']}",+34 911 40 69 02,Estrella,,[],,,,,,,
22,La Cervecera,4.0,"Calle del Monte Perdido, 61, 28053 Madrid, Spain",Spanish ,,la-cervecera-madrid,https://s3-media3.fl.yelpcdn.com/bphoto/hx9HfKus5ZNq5QZCVHFFZg/o.jpg,False,9,40.39319,-3.66689,"{'address1': 'Calle del Monte Perdido, 61', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28053', 'country': 'ES', 'state': 'M', 'display_address': ['Calle del Monte Perdido, 61', '28053 Madrid', 'Spain']}",+34 914 77 91 55,La Cervecera,,[],,,,,,,
23,Puerta Bisagra,5.0,"Calle Sierra de Cuerda Larga, 9, 28038 Madrid, Spain",Spanish Steakhouses ,"A place with a family feeling to eat traditional Spanish food. We had cocido madrileño and wow, it was good! Every Wednesday, Saturday and Sunday from.... ",puerta-bisagra-madrid,https://s3-media1.fl.yelpcdn.com/bphoto/Wb-utXBuWLzGkprumVBP2A/o.jpg,False,1,40.4018727628952,-3.65979687586887,"{'address1': 'Calle Sierra de Cuerda Larga, 9', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28038', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Sierra de Cuerda Larga, 9', '28038 Madrid', 'Spain']}",+34 914 37 08 08,Puerta Bisagra,,[],,,,,,,
24,Vientos,4.0,"Calle de Robles, 1, 28053 Madrid, Spain",Burgers Sandwiches Cafeteria ,Place was packed for the first game of the World Cup between Spain and Portugal. My wife and I grabbed a table and ordered the fried rejos. Very yummy! I.... ,vientos-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/K0DkB8KbhVFC6ltKb6b1PQ/o.jpg,False,5,40.3966672771057,-3.66961531341076,"{'address1': 'Calle de Robles, 1', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28053', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Robles, 1', '28053 Madrid', 'Spain']}",+34 915 01 61 03,Vientos,,[],,,,,,,
25,Telepizza,4.0,"Avenida Santa Eugenia, 62, 28031 Madrid, Spain",Pizza ,,telepizza-madrid-24,,False,1,40.3788347,-3.6087534,"{'address1': 'Avenida Santa Eugenia, 62', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28031', 'country': 'ES', 'state': 'M', 'display_address': ['Avenida Santa Eugenia, 62', '28031 Madrid', 'Spain']}",+34 913 32 84 20,,,[],,,,,,,
26,El Cortijo,5.0,"Calle Josefa Díaz, 4, 28038 Madrid, Spain",Tablao Flamenco Spanish ,"We loved the Flamenco show, the singer and guitar player were great and the three dancers were excellent. It felt authentic and heartfelt. We visited this.... The dancing and singing are phenomenal. The singing is soulful, with a haunting Moorish flair. The dancing is violently passionate and sensual.... ",el-cortijo-madrid-5,https://s3-media2.fl.yelpcdn.com/bphoto/w8WeUvA0387eRPCnTznJZw/o.jpg,False,3,40.3931908479398,-3.65738864285277,"{'address1': 'Calle Josefa Díaz, 4', 'address2': None, 'address3': '', 'city': 'Madrid', 'zip_code': '28038', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Josefa Díaz, 4', '28038 Madrid', 'Spain']}",+34 610 76 53 84,,,[],,,,,,,
27,Casa Fernando,4.0,"Avenida de la Albufera, 31, 28038 Madrid, Spain",Tabernas Spanish Tapas Bars ,,casa-fernando-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/3wlzbNaqlfU81_CwdHY8fw/o.jpg,False,5,40.397024,-3.666503,"{'address1': 'Avenida de la Albufera, 31', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28038', 'country': 'ES', 'state': 'M', 'display_address': ['Avenida de la Albufera, 31', '28038 Madrid', 'Spain']}",+34 910 52 96 53,Casa Fernando,,[],,,,,,,
28,The Irish Temple,4.0,"Avenida De Moratalaz, 123, 28030 Madrid, Spain",Irish Pubs ,,the-irish-temple-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/KJnQ-H1AE4p1X35jhAp7ng/o.jpg,False,3,40.4063797,-3.6498301,"{'address1': 'Avenida De Moratalaz, 123', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28030', 'country': 'ES', 'state': 'M', 'display_address': ['Avenida De Moratalaz, 123', '28030 Madrid', 'Spain']}",,The Irish Temple,,[],,,,,,,
29,Callao 24 by Jhosef,4.5,"Calle del Monte Oliveti, 19, 28038 Madrid, Spain",Peruvian ,,callao-24-by-jhosef-madrid,https://s3-media1.fl.yelpcdn.com/bphoto/OOAk3pEZ8a5ptl7j6tOhJg/o.jpg,False,3,40.3980231095797,-3.66714298725128,"{'address1': 'Calle del Monte Oliveti, 19', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28038', 'country': 'ES', 'state': 'M', 'display_address': ['Calle del Monte Oliveti, 19', '28038 Madrid', 'Spain']}",+34 910 85 22 10,Callao 24 by Jhosef,,[],,,,,,,
30,EL Fogón de Paco,4.0,"Calle de Villalobos, 20, 28018 Madrid, Spain",Restaurants ,,el-fogón-de-paco-madrid-2,https://s3-media2.fl.yelpcdn.com/bphoto/xGw92kM1WaX6RDWr8ytS0Q/o.jpg,False,1,40.38189,-3.64904,"{'address1': 'Calle de Villalobos, 20', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28018', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Villalobos, 20', '28018 Madrid', 'Spain']}",+34 917 77 40 77,,,[],,,,,,,
31,Kapicúa,5.0,"Calle de Puentelarra, 7, 28031 Madrid, Spain",Tapas Bars ,,kapicúa-madrid-2,https://s3-media3.fl.yelpcdn.com/bphoto/FiUidYh74_c_i3_DnzQu6Q/o.jpg,False,1,40.38282,-3.60789,"{'address1': 'Calle de Puentelarra, 7', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28031', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Puentelarra, 7', '28031 Madrid', 'Spain']}",,,,[],,,,,,,
32,Foster's Hollywood,2.0,"Calle Alto del Retiro, 33, 28051 Madrid, Spain",Burgers American (Traditional) ,,fosters-hollywood-madrid-53,https://s3-media4.fl.yelpcdn.com/bphoto/efHRRXE8r09Phj3-XMyGYA/o.jpg,False,1,40.368843,-3.598329,"{'address1': 'Calle Alto del Retiro, 33', 'address2': '', 'address3': None, 'city': 'Madrid', 'zip_code': '28051', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Alto del Retiro, 33', '28051 Madrid', 'Spain']}",+34 914 25 54 81,Foster's Hollywood,,[],,,,,,,
33,La Rueda,4.0,"Calle Mercurio, 53, 28032 Madrid, Spain",Tapas/Small Plates Spanish ,,la-rueda-madrid-2,https://s3-media3.fl.yelpcdn.com/bphoto/axCmvjVSkel4wQI-A81QDg/o.jpg,False,1,40.4048996,-3.6038101,"{'address1': 'Calle Mercurio, 53', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28032', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Mercurio, 53', '28032 Madrid', 'Spain']}",+34 917 76 03 90,,,[],,,,,,,
34,K-Thommas,5.0,"Calle de Sierra Toledana, 6, 28038 Madrid, Spain",Mediterranean Spanish ,,k-thommas-madrid,https://s3-media3.fl.yelpcdn.com/bphoto/NB3EPhzJVivzhVIOhNjz8w/o.jpg,False,1,40.4012815918937,-3.66001937538385,"{'address1': 'Calle de Sierra Toledana, 6', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28038', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Sierra Toledana, 6', '28038 Madrid', 'Spain']}",+34 625 63 58 59,K-Thommas,,[],,,,,,,
35,Pizzeria VK,5.0,"Avenida Pablo Neruda, 75, 28038 Madrid, Spain",Italian Pizza ,,pizzeria-vk-madrid,https://s3-media3.fl.yelpcdn.com/bphoto/PnZo_AIP_WxtwLBTF6zQFg/o.jpg,False,1,40.3810393,-3.6524621,"{'address1': 'Avenida Pablo Neruda, 75', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28038', 'country': 'ES', 'state': 'M', 'display_address': ['Avenida Pablo Neruda, 75', '28038 Madrid', 'Spain']}",+34 914 77 56 75,Pizzeria VK,,[],,,,,,,
36,Jaysa,4.0,"Calle de Puentelarra, 10, 28031 Madrid, Spain",Spanish Empanadas Fast Food ,,jaysa-madrid,https://s3-media1.fl.yelpcdn.com/bphoto/rbK7Pk0jMHhmz6I0CMmLLA/o.jpg,False,1,40.38324,-3.60841,"{'address1': 'Calle de Puentelarra, 10', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28031', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Puentelarra, 10', '28031 Madrid', 'Spain']}",+34 913 31 99 77,,,[],,,,,,,
37,Cervecería 100 Montaditos,5.0,"Avenida de la Albufera, 67, 28038 Madrid, Spain",Sandwiches Tapas Bars ,This place was so much fun. I didn't realize that it was a chain but stumbling across it was one of the best things that happened. If you want to try.... ,cervecería-100-montaditos-madrid-7,https://s3-media2.fl.yelpcdn.com/bphoto/mFPptqH0U_OX8NIo8luS7g/o.jpg,False,4,40.3955318,-3.663671,"{'address1': 'Avenida de la Albufera, 67', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28038', 'country': 'ES', 'state': 'M', 'display_address': ['Avenida de la Albufera, 67', '28038 Madrid', 'Spain']}",+34 914 77 82 39,Cervecería 100 Montaditos,,[],,,,,,,
38,Bar cafetería Carlos,4.0,"Calle Puerto de Galapagar, 7, 28031 Madrid, Spain",Spanish ,,bar-cafetería-carlos-madrid,https://s3-media3.fl.yelpcdn.com/bphoto/yCraN-wX1nkl2oDr9WBjlQ/o.jpg,False,1,40.3726387,-3.6180899,"{'address1': 'Calle Puerto de Galapagar, 7', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28031', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Puerto de Galapagar, 7', '28031 Madrid', 'Spain']}",,,,[],,,,,,,
39,Muxia,4.0,"Camino de las Hormigueras, 112, 28031 Madrid, Spain",Spanish Tapas/Small Plates Galician ,"Excellent Tapas. Wasn't sure what to expect here but ordered a good range. Croquettes, Iberico Ham, Patatas Bravas and Chicken Wings. Got an absolute.... ",muxia-madrid,https://s3-media3.fl.yelpcdn.com/bphoto/vd0sLkHQN45_SzrmUfShNQ/o.jpg,False,3,40.373913,-3.645446,"{'address1': 'Camino de las Hormigueras, 112', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28031', 'country': 'ES', 'state': 'M', 'display_address': ['Camino de las Hormigueras, 112', '28031 Madrid', 'Spain']}",+34 913 32 93 43,Muxia,,[],,,,,,,
40,Hannover,5.0,"Calle de la Marroquina, 34, 28030 Madrid, Spain",Tapas Bars ,"This is a great place to hang out on a warm evening. Each caña comes with a tapa, and the menu selection is great.
Be sure to get here earlier in the.... ",hannover-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/qQcZ9moLhjfF5DZn7CEbBQ/o.jpg,False,6,40.4077399,-3.64829,"{'address1': 'Calle de la Marroquina, 34', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28030', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de la Marroquina, 34', '28030 Madrid', 'Spain']}",+34 914 37 75 04,Hannover,,[],,,,,,,
41,El Jardín de Baco,3.5,"Calle Castrillo de Aza, 7, 28031 Madrid, Spain",Seafood Steakhouses Spanish ,,el-jardín-de-baco-madrid-2,https://s3-media3.fl.yelpcdn.com/bphoto/4K3yCakkb6be7JsH4eSdMg/o.jpg,False,3,40.38445,-3.608,"{'address1': 'Calle Castrillo de Aza, 7', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28031', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Castrillo de Aza, 7', '28031 Madrid', 'Spain']}",+34 913 31 00 52,,,[],,,,,,,
42,Come y Calla,3.0,"Av del Ensanche de Vallecas, 57, 28031 Madrid, Spain",Spanish ,,come-y-calla-madrid-3,,False,2,40.3651886,-3.6017201,"{'address1': 'Av del Ensanche de Vallecas, 57', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28031', 'country': 'ES', 'state': 'M', 'display_address': ['Av del Ensanche de Vallecas, 57', '28031 Madrid', 'Spain']}",+34 914 94 05 13,Come y Calla,,[],,,,,,,
43,Los Mariscos,4.0,"Calle de Nuestra Señora De Las Mercedes, 5, 28038 Madrid, Spain",Seafood ,,los-mariscos-madrid,https://s3-media4.fl.yelpcdn.com/bphoto/NrNT8CVi2tE5MLuIzzSzCA/o.jpg,False,4,40.39644,-3.6648,"{'address1': 'Calle de Nuestra Señora De Las Mercedes, 5', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28038', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Nuestra Señora De Las Mercedes, 5', '28038 Madrid', 'Spain']}",+34 914 78 80 28,Los Mariscos,,[],,,,,,,
44,Sienna Vicalvaro,4.5,"Calle Galeote, 1, 28032 Madrid, Spain",Ice Cream & Frozen Yogurt Cafeteria ,,sienna-vicalvaro-madrid,https://s3-media4.fl.yelpcdn.com/bphoto/KpU7n1QaBCJ7lMabrNDO1w/o.jpg,False,4,40.40251,-3.60625,"{'address1': 'Calle Galeote, 1', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28032', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Galeote, 1', '28032 Madrid', 'Spain']}",+34 656 88 96 41,Sienna Vicalvaro,,[],,,,,,,
45,Foster's Hollywood,3.5,"Calle del Corregidor Diego de Valderrábano, 25, Local 6, 28030 Madrid, Spain",American (Traditional) Burgers ,,fosters-hollywood-madrid-11,https://s3-media3.fl.yelpcdn.com/bphoto/jgzTl8yWKGDcGXSqUkwJgg/o.jpg,False,13,40.4115223,-3.6588313,"{'address1': 'Calle del Corregidor Diego de Valderrábano, 25', 'address2': 'Local 6', 'address3': None, 'city': 'Madrid', 'zip_code': '28030', 'country': 'ES', 'state': 'M', 'display_address': ['Calle del Corregidor Diego de Valderrábano, 25', 'Local 6', '28030 Madrid', 'Spain']}",+34 913 33 90 28,Foster's Hollywood,,[],,,,,,,
46,Dong Cheng,4.0,"Camino de los Vinateros, 5-7, 28030 Madrid, Spain",Dim Sum ,"Food was very good. Enjoyed lemon chicken,  Tempura chicken with Thai sauce, and almond chicken.  Miso soup was good but hot and sour soup wasn't. Water was.... ",dong-cheng-madrid,https://s3-media4.fl.yelpcdn.com/bphoto/0nBipTvKoRhniGMZukHTRw/o.jpg,False,5,40.41091,-3.65784,"{'address1': 'Camino de los Vinateros, 5-7', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28030', 'country': 'ES', 'state': 'M', 'display_address': ['Camino de los Vinateros, 5-7', '28030 Madrid', 'Spain']}",+34 914 37 97 50,Dong Cheng,,[],,,,,,,
