,id,name,alias,categories,description,latitude,longitude,address,phone,rating,review_count,review,url,image_url,is_closed,price,hours,transactions,languages,attributes,transit,best_time,delivery,pickup,online_ordering
10,bdosbZoqjGFGSKo_BwPLaQ,Hard Rock Cafe,hard-rock-cafe-madrid-3,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",American (Traditional) Burgers Cocktail Bars ,40.4262231704131,-3.6895943992343,"Paseo de la Castellana, 2, 28046 Madrid, Spain",+34914364340,5,109,"Best meal in town! As an American traveling in Spain for three weeks, the hard rock was a sight for sore eyes. Tired of eating tapas, cheese and bread, I.... Food was cooked perfectly. I got a bbq burger which came with French fries that I didn't end up eating. For drinks  my buddies got beer I got a mango tango.... Well I know its a tourist thing but what the heck!?  Dropped in on a Saturday afternoon and the place was crazy!  Not all tourists either. The folks I sat.... ",https://www.yelp.com/biz/hard-rock-cafe-madrid-3?adjust_creative=ynAYtxYjg9cJkqZFj9K40w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ynAYtxYjg9cJkqZFj9K40w,https://s3-media2.fl.yelpcdn.com/bphoto/_1bDYTCTdOG4V9oaGqM69A/o.jpg,False,€€,,[],,,,,,,
11,Hj6vYa6iuLXFNUp-NkQGmQ,Goiko Grill,goiko-grill-madrid,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'cafeteria', 'title': 'Cafeteria'}]",Burgers American (Traditional) Cafeteria ,40.437668,-3.686709,"Calle de María de Molina, 20, 28006 Madrid, Spain",+34910609936,4,72,"There is no other word than AMAZING !!!! Best burgers i ever had and believe me, i ate a lot of burgers in my life !
I tried almost the whole menu by now.... After three weeks in Europe (and lots of our own cooking,) we were jonesing for a premium burger. Lots of local and chain options where we're staying in the.... Well finally took the time to try out the famous hamburgues in Goiko grill. This franchise is all over Spain, and now I was gonna taste a burguer from them.... ",https://www.yelp.com/biz/goiko-grill-madrid?adjust_creative=ynAYtxYjg9cJkqZFj9K40w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ynAYtxYjg9cJkqZFj9K40w,https://s3-media4.fl.yelpcdn.com/bphoto/Grb4NFvSihd6Lxyjpfi6rA/o.jpg,False,€,,[],,,,,,,
12,HIa1IueZny5mIogIvX4BTg,La Maruca,la-maruca-madrid,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",Spanish Gastropubs Tapas/Small Plates ,40.42751,-3.68373,"Calle Velázquez, 54, 28001 Madrid, Spain",+34917814969,5,46,"As vegetarians, our meal was amazing. 

The highlights:
- The mushroom tortilla 
- The cheese and tomato salad
- The cheese and honey flan

Simple.... Wow. Amazing. Easily the best meal I had in Madrid. Almost lost a star for the server who took our drink order and brought water. Not sure what the attitude.... We came here on a friends recommendation and I am glad we did.  This was without a doubt my favorite meal in Madrid. It is located in a pretty upscale.... ",https://www.yelp.com/biz/la-maruca-madrid?adjust_creative=ynAYtxYjg9cJkqZFj9K40w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ynAYtxYjg9cJkqZFj9K40w,https://s3-media1.fl.yelpcdn.com/bphoto/8NwvkyiYod68TZH6K3dLPQ/o.jpg,False,€€€,,[],,,,,,,
13,yjGE3mlUOvJfTDZecObTHg,Celso y Manolo,celso-y-manolo-madrid,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'spanish', 'title': 'Spanish'}]",Tapas Bars Spanish ,40.420185,-3.6974769,"Calle de la Libertad, 1, 28004 Madrid, Spain",+34915318079,5,189,Oh my goodness this place was adorable. We ate here our first night in Madrid. The service was fabulous and the food was amazing!!! We are still talking.... Ate here Aug 2022 and thought it was good but definitely more on the pricey side than other restaurants we went in Madrid. Since it's such highly rated on.... With such great yelp reviews we wanted to check out this restaurant on our last night in Madrid! We were lucky to get a reservation. This restaurant is very.... ,https://www.yelp.com/biz/celso-y-manolo-madrid?adjust_creative=ynAYtxYjg9cJkqZFj9K40w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ynAYtxYjg9cJkqZFj9K40w,https://s3-media2.fl.yelpcdn.com/bphoto/xYQ_MCAaJH4bHmWzRIO8Uw/o.jpg,False,€€,,[],,,,,,,
14,S9_ozl57RF3SyERKSMNQNA,O'Caldiño,o-caldiño-madrid-2,"[{'alias': 'galician', 'title': 'Galician'}, {'alias': 'seafood', 'title': 'Seafood'}]",Galician Seafood ,40.42854,-3.6849,"Calle de Lagasca, 74, 28001 Madrid, Spain",+34915757014,1,18,"This is a high end Spanish seafood restaurant. You will walk away knowing that you have eaten well both via your stomach and your wallet. 

The food is.... Located on a quieter street, this was a great find on a Saturday night.  We took our waiter Adrian's suggestion and ordered the steamed clams. They were.... Overpriced and mediocre.  Waiter suggested peppers and cheese.  26 euros for food I could make at home.  Fish was with a heavy lemon cream sauce...not food..... ",https://www.yelp.com/biz/o-caldi%C3%B1o-madrid-2?adjust_creative=ynAYtxYjg9cJkqZFj9K40w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ynAYtxYjg9cJkqZFj9K40w,https://s3-media3.fl.yelpcdn.com/bphoto/34N9oK-nezwH7SNfc8N8BA/o.jpg,False,€€€,,[],,,,,,,
15,yhd4UzBFydMizG6MMLjF6w,Food Truck,food-truck-madrid-2,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'burgers', 'title': 'Burgers'}]",American (Traditional) Burgers ,40.42375,-3.69618,"Calle San Lucas, 11, 28004 Madrid, Spain",+34911893696,5,33,"Un gran descubrimiento.
Los cheese ticks estaban riquísimos y la burger de costillas una pasada.
Un sitio altamente recomendable.. ",https://www.yelp.com/biz/food-truck-madrid-2?adjust_creative=ynAYtxYjg9cJkqZFj9K40w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ynAYtxYjg9cJkqZFj9K40w,https://s3-media1.fl.yelpcdn.com/bphoto/RfDa4fRNLD5DuJ3TwdlWlA/o.jpg,False,€€,,[],,,,,,,
16,S-Md-BF6C53iB2OlB5BCww,Casa Lucas,casa-lucas-madrid,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",Tapas Bars Wine Bars ,40.412325,-3.709429,"Calle de la Cava Baja, 30, 28005 Madrid, Spain",+34913650804,5,157,"Great little tapas wine bar on Calle cava baja. Awesome food and great attentive services. We arrived shortly after 8:30pm and was seated right away. Within.... Very good tapas. Intimate setting, casual, family like, good service. Three tapas shared between two people, €31. We had a lovely time at Casa Lucas on a Sunday night.  Bartender Javier was a terrific guide. 

We started with vermú-- lovely vermouth on ice with a bit of.... ",https://www.yelp.com/biz/casa-lucas-madrid?adjust_creative=ynAYtxYjg9cJkqZFj9K40w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ynAYtxYjg9cJkqZFj9K40w,https://s3-media4.fl.yelpcdn.com/bphoto/xqe6MvFLV0HEbE_M4pvwhA/o.jpg,False,€€,,[],,,,,,,
17,4QwMZ2xsZg3QeliIKztoUw,Tinto y Tapas,tinto-y-tapas-madrid,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tabernas', 'title': 'Tabernas'}]",Tapas Bars Wine Bars Tabernas ,40.4109993,-3.6943901,"Calle de Almadén, 14, 28014 Madrid, Spain",+34910711457,5,165,"Reseña en ingles y español. 

Tinto y tapas was the perfect place to stop in for a mid-day snack (or lunch) after touring the museums all morning. We.... Adorable. A bit of unique menu with specials. Wine fabulous. Service friendly.  Food amazing.. Excellent lunch stop!  We each ordered an open face sandwich (I had the chicken, husband had the ham) and split a salad. It was the perfect portion and the.... ",https://www.yelp.com/biz/tinto-y-tapas-madrid?adjust_creative=ynAYtxYjg9cJkqZFj9K40w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ynAYtxYjg9cJkqZFj9K40w,https://s3-media4.fl.yelpcdn.com/bphoto/x2f0FfUuVnVoKtkIttkH3w/o.jpg,False,€,,[],,,,,,,
18,AME0oQ6PR-2x-mYga5zFUA,TriCiclo,triciclo-madrid,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'modern_european', 'title': 'Modern European'}]",Tapas Bars Spanish Modern European ,40.41287,-3.69724,"Calle Santa María, 28, 28014 Madrid, Spain",+34910244798,5,86,"Classic tasting menu was fantastic. Each dish had lots of flavor. As someone who is not a very adventurous eater and often feels like tasting menus are too.... Madrid is known for exceptional food and this spot - a Michellin Bib Gourmand was beyond expectation! This is an exceptional restaurant with atmosphere,.... Everything is great especially service.
We went in early at their opening hour without reservations. The restaurant filled up quickly, but it was a great.... ",https://www.yelp.com/biz/triciclo-madrid?adjust_creative=ynAYtxYjg9cJkqZFj9K40w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ynAYtxYjg9cJkqZFj9K40w,https://s3-media3.fl.yelpcdn.com/bphoto/VXNxpz_jyP5Nu6GGoezvbA/o.jpg,False,€€€,,[],,,,,,,
19,3MN0ZQBRp9yKNQSM7075Xw,Swagat,swagat-madrid-2,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",Indian Vegetarian ,40.4243499,-3.68294,"Calle de Nuñez de Balboa, 29, 28001 Madrid, Spain",+34915779566,4,25,"Returning to this restaurant from about two Years ago, this place reminded me of the warmth and delicacy I tasted last time. Given that I was in town for a.... Don't miss this place if you love Indian food. From menu of the day lunch special, the service is very friendly and inviting and the kitchen puts a little.... This was one of the best indian food that I had in Spain across outside of Barcelona. 

We tried 2 dishes, Baigan Achari and Paneer Haryali. Both were good.... ",https://www.yelp.com/biz/swagat-madrid-2?adjust_creative=ynAYtxYjg9cJkqZFj9K40w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ynAYtxYjg9cJkqZFj9K40w,https://s3-media1.fl.yelpcdn.com/bphoto/Ba-FgK1LRx3kXHN5D_cLkQ/o.jpg,False,€€,,[],,,,,,,
20,mdRx656CrCvPnBCrNMFLpQ,Lakasa,lakasa-madrid-5,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'signature_cuisine', 'title': 'Signature Cuisine'}]",Spanish Signature Cuisine ,40.440875,-3.700715,"Plaza del Descubridor Diego de Ordás, 1, 28003 Madrid, Spain",+34915338715,5,50,"Traveling in Madrid alone, I wanted to treat myself to a good authentic Spanish meal and this place seemed to fit the bill. After doing some research, I.... Yes, it is that good. 

Yes, you should definitely make reservations. 

Yes, you should get the mussels. 

Yes, please save room for desserts. 

Cannot wait.... It is my fifth time to be here. It is hard to believe I live on the other side of the world! This is definitely the restaurant you never want to miss! The.... ",https://www.yelp.com/biz/lakasa-madrid-5?adjust_creative=ynAYtxYjg9cJkqZFj9K40w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ynAYtxYjg9cJkqZFj9K40w,https://s3-media4.fl.yelpcdn.com/bphoto/raOce94EiIG3x_zQE2UdlA/o.jpg,False,€€,,[],,,,,,,
21,yfAkzxyhNlJvuXbrPAvd5w,El Barril,el-barril-madrid-5,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'seafood', 'title': 'Seafood'}]",Spanish Seafood ,40.42199,-3.69023,"Calle Recoletos, 9, 28001 Madrid, Spain",+34914361101,5,21,"One word. SQUID. Actually...not squid, CUTTLEFISH. (Bc they are different now that I looked it up on google.) Get the grilled cuttlefish with garlic salt..... We loved this place in the quiet of August.  The grilled squid was tender and so tasty and we've had alot of squid. The garlic monkfish was also delicious.... Ecellent place for seafood. They open for late lunch on Sunday which is great when your traveling. Food is top notch. The ham (jabugo) in this seafood place.... ",https://www.yelp.com/biz/el-barril-madrid-5?adjust_creative=ynAYtxYjg9cJkqZFj9K40w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ynAYtxYjg9cJkqZFj9K40w,https://s3-media1.fl.yelpcdn.com/bphoto/BQP51fMvigeH4QVuWW_S-g/o.jpg,False,€€€,,[],,,,,,,
22,_QcePqv29bSWGWB1WjclOw,Sala de Despiece,sala-de-despiece-madrid-2,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'tabernas', 'title': 'Tabernas'}]",Gastropubs Tapas Bars Tabernas ,40.437931,-3.699483,"Calle de Ponzano, 11, 28010 Madrid, Spain",+34917526106,5,84,"An amazing meal!

It's an omakase style dinner, pre fixe, with the ability to add on sides, but with the amount of food, there is no need for adding.... Amazing, unlike anything. Smart concept, I've ever experienced before. 
Make reservations and come open minded to try things, you typically don't like. 
And.... Ok so this review is technically for the SDD2 location, but they are not on Yelp so I will add it here!

Made a reservation a few weeks prior and came for.... ",https://www.yelp.com/biz/sala-de-despiece-madrid-2?adjust_creative=ynAYtxYjg9cJkqZFj9K40w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ynAYtxYjg9cJkqZFj9K40w,https://s3-media3.fl.yelpcdn.com/bphoto/tjnNlK16FUrW-WSm7eh1OA/o.jpg,False,€€,,[],,,,,,,
23,NEQVMRqXJlKFntZ16Y5bkQ,Tatel,tatel-madrid,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",Spanish Seafood Mediterranean ,40.432475,-3.687804,"Paseo de la Castellana, 36, 28046 Madrid, Spain",+34911721841,4,36,"Wonderful ambience, music and staff. The food did not disappoint. We had the special roasted artichokes, Iberian flank steak and the truffle risotto.  I.... Colleagues and I came to get dinner at Tatel on Sunday night. There was a female live singer with a silky amazing voice that was definitely the highlight of.... One of the fancier places in Madrid for a nice meal. We had to make reservations since it looked like it was fully booked a lot of nights. On the phone they.... ",https://www.yelp.com/biz/tatel-madrid?adjust_creative=ynAYtxYjg9cJkqZFj9K40w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ynAYtxYjg9cJkqZFj9K40w,https://s3-media1.fl.yelpcdn.com/bphoto/oZFwysRiiVLJKfRlm1pY8g/o.jpg,False,€€€€,,[],,,,,,,
24,a0xyHpulNgRO2MTX0Kq-_A,Estay,estay-madrid-2,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",Spanish Tapas/Small Plates ,40.42615,-3.68214,"Calle de Hermosilla, 46, 28001 Madrid, Spain",+34915780470,4,22,"This is the best place to have authentic Spanish food in Madrid! I wanted to experience traditional Spanish food and was not disappointed. My friends and I.... Best place in Madrid when it comes to tapas! Worth ordering the steak tartare, ""delicias de algas"", or any other main dish from their menu! It's located in.... A family friend brought us here for late night tapas.  She speaks perfect Spanish, so she was able to convey my vegan-ness to the waiter.  There's nothing.... ",https://www.yelp.com/biz/estay-madrid-2?adjust_creative=ynAYtxYjg9cJkqZFj9K40w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ynAYtxYjg9cJkqZFj9K40w,https://s3-media1.fl.yelpcdn.com/bphoto/ZOJnp2VmYQpYOXnQAJPOIw/o.jpg,False,€€,,[],,,,,,,
25,NtaavFZmE8l0r3NITe4CCA,El Pimiento Verde,el-pimiento-verde-madrid,"[{'alias': 'basque', 'title': 'Basque'}]",Basque ,40.424058,-3.681484,"Calle de Castelló, 18, 28001 Madrid, Spain",+34915764135,5,16,"Impressed by this place! Since we got there, and please make reservations, we were well taken care of.
I want a special thanks to Manuel the  ""manager"" that.... Food was excellent.  The artichokes and white asparagus appetizers were absolutely divine and the lobster risotto was well done too though I could have done.... The homemade croquettes was delicious 
The grilled octopus was perfect and soft 
The bread and ceviche was delicious 
The receptionist and the waiter was.... ",https://www.yelp.com/biz/el-pimiento-verde-madrid?adjust_creative=ynAYtxYjg9cJkqZFj9K40w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ynAYtxYjg9cJkqZFj9K40w,https://s3-media4.fl.yelpcdn.com/bphoto/JDlYLmj8E3coGY1eyYtr9A/o.jpg,False,,,[],,,,,,,
26,3h8FZefVHohejIQ_h_XpCw,Casa Benigna,casa-benigna-madrid,"[{'alias': 'arroceria_paella', 'title': 'Arroceria / Paella'}]",Arroceria / Paella ,40.448094,-3.6743163,"Calle Benigno Soto, 9, 28002 Madrid, Spain",+34914133356,5,61,"Casa Benigna and its staff were absolutely wonderful! It was recommended to me by a Madrileño friend as having the best rice, and that was totally accurate..... EAT HERE IMMEDIATELY! I cannot recommend this quaint restaurant enough!The staff is amazing, caring and genuine. Impeccable service. They treat you like.... Great food and outstanding service-good interiors My husband and i came for pre birthday dinner and not only enjoyed the food but the owners were so.... ",https://www.yelp.com/biz/casa-benigna-madrid?adjust_creative=ynAYtxYjg9cJkqZFj9K40w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ynAYtxYjg9cJkqZFj9K40w,https://s3-media2.fl.yelpcdn.com/bphoto/tbpiqnDkAshi2LiU9CMs3Q/o.jpg,False,€€€,,[],,,,,,,
